抆,手文,扌文,才文
抇,手日,扌日,才日
抈,手月,扌月,才月
抉,手夬,扌夬,才夬
把,手巴,扌巴
抋,手心,扌心,才心
抌,手冘,扌冘,才冘
抍,手升,扌升,才升
抎,手云,扌云,才云
抏,手元,扌元,才元
抐,手內,扌內,才內
抑,手卬,扌卬,才卬
抒,手予,扌予,才予
抓,手爪,扌爪,才爪
抔,手不,扌不,才不
投,手殳,扌殳,才殳
抖,手斗,扌斗,才斗
抗,手亢,扌亢,才亢
折,手斤,扌斤,才斤
抙,手手,扌手
抜,手友,扌友,才友
抝,手幻,扌幻,才幻
択,手尺,扌尺,才尺
抦,手丙,扌丙,才丙
抧,手只,扌只,才只
抨,手平,扌平,才平
抩,手冉,扌冉,才冉
抪,手布,扌布,才布
披,手皮,扌皮,才皮
抬,手台,扌台,才台
抭,手宀儿,扌宀儿,才宀儿
抮,手人彡,扌人彡,才人彡
抯,手且,扌且,才且
抰,手央,扌央,才央
抱,手包,扌包
抲,手可,扌可,才可
抳,手尼,扌尼,才尼
抴,手世,扌世,才世
抵,手氐,扌氐,才氐,手氏丶
抶,手失,扌失,才失
抷,手丕,扌丕,才丕
抸,手乏,扌乏,才乏
抹,手末,扌末,才末
抺,手未,扌未,才未
抻,手申,扌申,才申
押,手甲,扌甲,才甲
抽,手由,扌由,才由
抾,手去,扌去,才去
抿,手民,扌民,才民
拀,手兄,扌兄,才兄
拁,手加,扌加,才加
拂,手弗,扌弗,才弗
拃,手乍,扌乍,才乍
拄,手主,扌主,才主
拆,手斥,扌斥,才斥
拇,手母,扌母,才母
拈,手占,扌占,才占
拉,手立,扌立,才立
拊,手付,扌付,才付
拋,手尢力,扌尢力,才尢力
拌,手半,扌半
拍,手白,扌白,才白
拎,手令,扌令,才令
拏,奴手
拐,手口刀,扌口刀,才口刀,手另
拑,手甘,扌甘,才甘
拒,手巨,扌巨,才巨
拓,手石,扌石,才石
拔,手犮,扌犮,才犮
拕,手它,扌它,才它
拖,手丿一也,扌丿一也,才丿一也
拗,手幼,扌幼,才幼
拘,手句,扌句,才句
拙,手出,扌出,才出
拚,手厶廾,扌厶廾,才厶廾
招,手召,扌召,才召
拜,手手
拝,手手,扌手,才手
拞,手丘,扌丘,才丘
拠,手処,扌処,才処
拡,手広,扌広,才広
拪,手西,扌西,才西
拫,手艮,扌艮,才艮
括,手舌,扌舌,才舌
拭,手式,扌式,才式
拮,手吉,扌吉,才吉
拯,手丞,扌丞,才丞
拰,手任,扌任,才任
拱,手共,扌共,才共
拲,共手
拳,丷夫手,𠔉手
拴,手全,扌全,才全
拵,手存,扌存,才存
拶,手巛夕,扌巛夕,才巛夕
拷,手考,扌考,才考
拸,手多,扌多,才多
拹,手劦,扌劦,才劦
拺,手朿,扌朿,才朿
拻,手灰,扌灰,才灰
拼,手并,扌并,才并,手幷,扌幷,才幷
拽,手曳,扌曳,才曳
拾,手合,扌合,才合
拿,合手
挀,手厂氏,扌厂氏,才厂氏,手𠂢,扌𠂢,才𠂢
持,手寺,扌寺,才寺
挃,手至,扌至,才至
挄,手光,扌光,才光
挅,手朶,扌朶,才朶
挆,手朵,扌朵,才朵
指,手旨,扌旨,才旨
挈,丰刀手
按,手安,扌安,才安
挊,手上下,扌上下,才上下
挋,手臣,扌臣,才臣
挌,手各,扌各,才各
挍,手交,扌交,才交
挎,手夸,扌夸,才夸
挏,手同,扌同,才同
挐,如手
挑,手兆,扌兆,才兆
挒,手列,扌列,才列
挓,手宅,扌宅,才宅
挔,手衣,扌衣,才衣
挕,手耳,扌耳,才耳
挖,手穵,扌穵,才穵,手穴乙
挗,手夷,扌夷,才夷
挨,手矣,扌矣,才矣
挩,手兌,扌兌,才兌
挪,手那,扌那,才那
挫,手坐,扌坐,才坐
挬,手孛,扌孛,才孛
挭,手更,扌更,才更
挮,手弟,扌弟,才弟
振,手辰,扌辰,才辰
挰,手呈,扌呈,才呈
挱,手沙,扌沙,才沙
挲,沙手
挳,手巠,扌巠,才巠
挴,手每,扌每,才每
挵,手弄,扌弄,才弄
挶,手局,扌局,才局
挷,手邦,扌邦,才邦
挸,手見,扌見,才見
挹,手邑,扌邑,才邑
挺,手廷,扌廷,才廷
挻,手延,扌延,才延
挼,手妥,扌妥,才妥
挽,手免,扌免,才免
挾,手夾,扌夾,才夾
捀,手夆,扌夆,才夆
捁,手告,扌告,才告
捃,手君,扌君,才君
捄,手求,扌求,才求
捅,手甬,扌甬,才甬
捆,手困,扌困,才困
捇,手赤,扌赤,才赤
捈,手余,扌余,才余
捉,手足,扌足,才足
捊,手孚,扌孚,才孚
捋,手寽,扌寽,才寽,手爪寸,扌爫寸
捌,手別,扌別,才別
捍,手旱,扌旱,才旱
捎,手肖,扌肖,才肖
捏,手圼,扌圼,才圼
捐,手肙,扌肙,才肙,手口月
捑,手日夨,扌日夨,才日夨
捒,手束,扌束,才束
捓,手邪,扌邪,才邪
捔,手角,扌角,才角
捕,手甫,扌甫,才甫
捖,手完,扌完,才完
捗,手步,扌步,才步
捘,手夋,扌夋,才夋
捙,手車,扌車,才車
捚,手里,扌里,才里
捛,手呂,扌呂,才呂
捜,手叟,扌叟,才叟
捠,手兵,扌兵,才兵
捥,手宛,扌宛,才宛
捦,手金,扌金,才金
捧,手奉,扌奉,才奉
捨,手舍,扌舍,才舍
捩,手戾,扌戾,才戾,手戶犬,手户犬
捪,手昏,扌昏,才昏
捫,手門,扌門,才門
捬,手府,扌府,才府
捭,手卑,扌卑,才卑
据,手居,扌居,才居
捯,手到,扌到,才到
捰,手果,扌果,才果
捱,手厓,扌厓,才厓
捲,手卷,扌卷,才卷
捳,手岳,扌岳,才岳
捴,手忩,扌忩,才忩
捵,手典,扌典,才典
捶,手垂,扌垂,才垂
捷,手疌,扌疌,才疌
捸,手隶,扌隶,才隶
捹,手奔,扌奔,才奔
捺,手奈,扌奈,才奈
捻,手念,扌念,才念
捼,手委,扌委,才委
捽,手卒,扌卒,才卒
捾,手官,扌官,才官
捿,手妻,扌妻,才妻
掀,手欣,扌欣,才欣
掁,手長,扌長,才長
掂,手店,扌店,才店
掃,手帚,扌帚,才帚
掄,手侖,扌侖,才侖
掅,手青,扌青,才青
掆,手岡,扌岡,才岡
掇,手叕,扌叕,才叕
授,手受,扌受,才受
掉,手卓,扌卓,才卓
掊,手咅,扌咅,才咅
掋,手底,扌底,才底
掌,尚口手
掍,手昆,扌昆,才昆
掎,手奇,扌奇,才奇
掏,手匋,扌匋,才匋
掐,手臽,扌臽,才臽
掑,手其,扌其,才其
排,手非,扌非,才非
掓,手叔,扌叔,才叔
掔,臣又手
掕,手夌,扌夌,才夌
掖,手夜,扌夜,才夜
掗,手亞,扌亞,才亞
掘,手屈,扌屈,才屈
掙,手爭,扌爭,才爭
掚,手兩,扌兩,才兩
掛,手卦,扌卦,才卦
掜,手兒,扌兒,才兒
掝,手或,扌或,才或
掞,手炎,扌炎,才炎
掟,手定,扌定,才定
掠,手京,扌京,才京
採,手采,扌采,才采
探,手罙,扌罙,才罙
掣,制手
掤,手朋,扌朋,才朋
接,手妾,扌妾,才妾
掦,手易,扌易,才易
控,手空,扌空,才空
推,手隹,扌隹,才隹
掩,手奄,扌奄,才奄
措,手昔,扌昔,才昔
掫,手取,扌取,才取
掬,手匊,扌匊,才匊,手勹米
掭,手忝,扌忝,才忝
掮,手肩,扌肩,才肩
掯,手肯,扌肯,才肯
掰,手分手
掱,手手手
掲,手日勹匕,扌日勹匕,才日勹匕
掹,手孟,扌孟,才孟
掻,手又蟲,扌又虫,才又虫
掽,手並,扌並,才並
掾,手彖,扌彖,才彖
掿,手若,扌若,才若
揀,手柬,扌柬,才柬
揁,手貞,扌貞,才貞
揂,手酋,扌酋,才酋
揃,手前,扌前,才前
揄,手俞,扌俞,才俞
揅,研手
揆,手癸,扌癸,才癸
揇,手南,扌南,才南
揈,手訇,扌訇,才訇
揉,手柔,扌柔,才柔
揊,手畐,扌畐,才畐
揋,手畏,扌畏,才畏
揌,手思,扌思,才思
揍,手奏,扌奏,才奏
揎,手宣,扌宣,才宣
描,手苗,扌苗,才苗
提,手是,扌是,才是
揑,手臼工,扌臼工,才臼工
插,手臿,扌臿,才臿,手千臼
揓,手施,扌施,才施
揔,手怱,扌怱,才怱
揕,手甚,扌甚,才甚
揖,手咠,扌咠,才咠,手口耳
揗,手盾,扌盾,才盾
揘,手皇,扌皇,才皇
揙,手扁,扌扁,才扁
揚,手昜,扌昜,才昜
換,手奐,扌奐,才奐
揜,手弇,扌弇,才弇
揝,手昝,扌昝,才昝
揞,手音,扌音,才音
揟,手胥,扌胥,才胥
揠,手匽,扌匽,才匽
握,手屋,扌屋,才屋
揢,手客,扌客,才客
揣,手耑,扌耑,才耑
揤,手即,扌即,才即
揥,手帝,扌帝,才帝
揦,手剌,扌剌,才剌
揧,剌手
揨,手亭,扌亭,才亭
揩,手皆,扌皆,才皆
揪,手秋,扌秋,才秋
揫,秋手
揬,手突,扌突,才突
揭,手曷,扌曷,才曷
揮,手軍,扌軍,才軍
揯,手恆,扌恆,才恆
揰,手重,扌重,才重
揱,削手
揲,手枼,扌枼,才枼
揳,手契,扌契,才契
援,手爰,扌爰,才爰
揵,手建,扌建,才建
揶,手耶,扌耶,才耶
揷,手千臼,扌千臼,才千臼
揸,手查,扌查,才查
揹,手背,扌背,才背
揺,手爪击,扌爫击,才爫击
揼,手泵,扌泵,才泵
搆,手冓,扌冓,才冓
搇,手衾,扌衾,才衾
搈,手容,扌容,才容
搉,手隺,扌隺,才隺
搊,手芻,扌芻,才芻
搋,手虒,扌虒,才虒
搌,手展,扌展,才展
損,手員,扌員,才員
搎,手孫,扌孫,才孫
搏,手尃,扌尃,才尃,手甫寸
搐,手畜,扌畜,才畜
搑,手茸,扌茸,才茸
搒,手旁,扌旁,才旁
搓,手差,扌差,才差
搔,手蚤,扌蚤,才蚤
搕,手盍,扌盍,才盍
搖,手月缶,扌月缶,才月缶,手䍃,扌䍃,才䍃
搗,手島,扌島,才島
搘,手耆,扌耆,才耆
搙,手辱,扌辱,才辱
搚,手脅,扌脅,才脅
搛,手兼,扌兼,才兼
搜,手叟,扌叟,才叟
搝,手臭,扌臭,才臭
搞,手高,扌高,才高
搟,手軒,扌軒,才軒
搠,手朔,扌朔,才朔
搡,手桑,扌桑,才桑
搢,手晉,扌晉,才晉
搣,手烕,扌烕,才烕
搤,手益,扌益,才益
搥,手追,扌追,才追
搦,手弱,扌弱,才弱
搧,手扇,扌扇,才扇
搨,手日羽,扌日羽,才日羽
搪,手唐,扌唐,才唐
搫,般手
搬,手般,扌般,才般
搭,手荅,扌荅,才荅
搮,手栗,扌栗,才栗
搯,手舀,扌舀,才舀
搰,手骨,扌骨,才骨
搱,手屖,扌屖,才屖
搲,手穴瓜,扌窊,才窊
搳,手害,扌害,才害
搴,宀井大手
搵,手昷,扌昷,才昷
搶,手倉,扌倉,才倉
搷,手真,扌真,才真
搸,手秦,扌秦,才秦
搹,手鬲,扌鬲,才鬲
搻,合手手
搼,手拳,扌拳,才拳
搽,手茶,扌茶,才茶
搾,手窄,扌窄,才窄
搿,手合手
摀,手烏,扌烏,才烏
摁,手恩,扌恩,才恩
摂,手耳丷八,扌耳丷八,才耳丷八
摃,手貢,扌貢,才貢
摉,手穴人夕,扌穴人夕,才穴人夕
摋,手殺,扌殺,才殺
摌,手產,扌產,才產
摍,手宿,扌宿,才宿
摎,手翏,扌翏,才翏
摏,手舂,扌舂,才舂
摐,手從,扌從,才從
摑,手國,扌國,才國
摒,手屏,扌屏,才屏
摓,手逢,扌逢,才逢
摔,手率,扌率,才率
摕,手帶,扌帶,才帶
摖,手祭,扌祭,才祭
摘,手啇,扌啇,才啇
摙,手連,扌連,才連
摚,手堂,扌堂,才堂
摛,手离,扌离,才离
摜,手貫,扌貫,才貫
摝,手鹿,扌鹿,才鹿
摞,手累,扌累,才累
摟,手婁,扌婁,才婁
摠,手悤,扌悤,才悤
摡,手既,扌既,才既
摢,手虖,扌虖,才虖
摣,手虘,扌虘,才虘
摤,手爽,扌爽,才爽
摥,手丿一昜,扌丿一昜,才丿一昜
摦,手瓠,扌瓠,才瓠
摧,手崔,扌崔,才崔
摨,手犀,扌犀,才犀
摩,麻手
摪,手將,扌將,才將
摫,手規,扌規,才規
摬,手竟,扌竟,才竟
摭,手庶,扌庶,才庶
摮,敖手
摯,執手
摰,埶手
摱,手曼,扌曼,才曼
摲,手斬,扌斬,才斬
摳,手區,扌區,才區
摴,手雩,扌雩,才雩
摵,手戚,扌戚,才戚
摶,手專,扌專,才專
摷,手巢,扌巢,才巢
摸,手莫,扌莫,才莫
摹,莫手
摺,手習,扌習,才習
摻,手參,扌參,才參
摼,手堅,扌堅,才堅
摽,手票,扌票,才票
摾,手强,扌强,才强
摿,手人音,扌人音,才人音
撀,殸手,声殳手
撁,手牽,扌牽,才牽
撂,手畧,扌畧,才畧,手田各
撃,車殳手
撅,手厥,扌厥,才厥
撆,敝手
撇,手敝,扌敝,才敝
撈,手勞,扌勞,才勞
撉,敦手
撊,手閒,扌閒,才閒
撋,手閏,扌閏,才閏
撌,手貴,扌貴,才貴
撍,手旡旡日,扌旡旡日,才旡旡日,手朁,扌朁,才朁
撎,手壹,扌壹,才壹
撏,手尋,扌尋,才尋
撐,手牚,扌牚,才牚,手尚牙
撒,手散,扌散,才散
撓,手堯,扌堯,才堯
撔,手景,扌景,才景
撕,手斯,扌斯,才斯
撖,手敢,扌敢,才敢
撗,手黃,扌黃,才黃
撘,手答,扌答,才答
撙,手尊,扌尊,才尊
撚,手然,扌然,才然
撛,手粦,扌粦,才粦
撜,手登,扌登,才登
撝,手爲,扌爲,才爲
撞,手童,扌童,才童
撟,手喬,扌喬,才喬
撠,手戟,扌戟,才戟
撡,手叅,扌叅,才叅
撢,手覃,扌覃,才覃
撣,手單,扌單,才單
撤,手育攵,扌育攵,才育攵
撥,手發,扌發,才發
撦,手奢,扌奢,才奢
撧,手絕,扌絕,才絕
撨,手焦,扌焦,才焦
撩,手尞,扌尞,才尞
撪,手厶大車,扌厶大車,才厶大車
撫,手無,扌無,才無
撬,手毳,扌毳,才毳
播,手番,扌番,才番
撮,手最,扌最,才最
撰,手巽,扌巽,才巽
撱,手隋,扌隋,才隋
撲,手菐,扌菐,才菐
撳,手欽,扌欽,才欽
撴,手敦,扌敦,才敦
撹,手覚,扌覚,才覚
撻,手達,扌達,才達
撼,手感,扌感,才感
撽,手敫,扌敫,才敫
撾,手過,扌過,才過
撿,手僉,扌僉,才僉
擀,手幹,扌幹,才幹
擁,手雍,扌雍,才雍
擂,手雷,扌雷,才雷
擃,手農,扌農,才農
擄,手虜,扌虜,才虜
擅,手亶,扌亶,才亶
擆,手著,扌著,才著
擇,手睪,扌睪,才睪
擈,手業,扌業,才業
擉,手蜀,扌蜀,才蜀
擊,車凵殳手
擋,手當,扌當,才當
擌,手筴,扌筴,才筴
操,手品木,扌品木,才品木,扌喿
擎,敬手
擏,手敬,扌敬,才敬
擐,手睘,扌睘,才睘
擑,手戢,扌戢,才戢
擒,手禽,扌禽,才禽
擓,手匯,扌匯,才匯
擔,手詹,扌詹,才詹
擕,手雋,扌雋,才雋
擖,手葛,扌葛,才葛
擗,手辟,扌辟,才辟
擘,辟手
擙,手奧,扌奧,才奧
據,手豦,扌豦,才豦
擛,手葉,扌葉,才葉
擝,手盟,扌盟,才盟
擟,手爾,扌爾,才爾
擠,手齊,扌齊,才齊
擡,手臺,扌臺,才臺
擢,手翟,扌翟,才翟
擣,手壽,扌壽,才壽
擤,手鼻,扌鼻,才鼻
擥,臣丿一丶网手,臣丿一丶罒手
擦,手察,扌察,才察
擧,與手
擨,手歋,扌歋,才歋
擩,手需,扌需,才需
擪,厭手
擫,手厭,扌厭,才厭
擬,手疑,扌疑,才疑
擭,手蒦,扌蒦,才蒦
擮,手截,扌截,才截
擯,手賓,扌賓,才賓
擰,手寧,扌寧,才寧
擱,手閣,扌閣,才閣
擲,手鄭,扌鄭,才鄭
擳,手節,扌節,才節
擴,手廣,扌廣,才廣
擵,手摩,扌摩,才摩
擶,手箭,扌箭,才箭
擷,手頡,扌頡,才頡
擸,手巤,扌巤,才巤
擹,手歎,扌歎,才歎
擺,手罷,扌罷,才罷
擻,手數,扌數,才數
擼,手魯,扌魯,才魯
擽,手樂,扌樂,才樂
擾,手憂,扌憂,才憂
擿,手適,扌適,才適
攀,棥大手,林爻大手,木木乂乂大手
攁,手養,扌養,才養
攂,手畾,扌畾,才畾
攃,手蔡,扌蔡,才蔡
攄,手慮,扌慮,才慮
攅,手賛,扌賛,才賛
攆,手輦,扌輦,才輦
攇,手憲,扌憲,才憲
攈,手麇,扌麇,才麇
攉,手霍,扌霍,才霍
攊,手歷,扌歷,才歷
攋,手賴,扌賴,才賴
攌,手圜,扌圜,才圜
攍,手嬴,扌嬴,才嬴
攎,手盧,扌盧,才盧
攏,手龍,扌龍,才龍
攐,手褰,扌褰,才褰
攑,手舉,扌舉,才舉
攓,手蹇,扌蹇,才蹇
攔,手闌,扌闌,才闌
攕,手韱,扌韱,才韱
攖,手嬰,扌嬰,才嬰
攗,手麋,扌麋,才麋
攘,手襄,扌襄,才襄
攙,手毚,扌毚,才毚
攛,手竄,扌竄,才竄
攜,手雟,扌雟,才雟
攝,手聶,扌聶,才聶
攞,手羅,扌羅,才羅
攟,手麕,扌麕,才麕
攠,手靡,扌靡,才靡
攡,手離,扌離,才離
攢,手贊,扌贊,才贊
攣,絲言手,糸言糸手,䜌手
攤,手難,扌難,才難
攥,手纂,扌纂,才纂
攦,手麗,扌麗,才麗
攧,手顛,扌顛,才顛
攨,手穴瓜瓜瓜,扌穴瓜瓜瓜,才穴瓜瓜瓜
攩,手黨,扌黨,才黨
攪,手覺,扌覺,才覺
攫,手瞿,扌瞿,才瞿
攬,手覽,扌覽,才覽
攭,手蠡,扌蠡,才蠡
攮,手囊,扌囊,才囊
支,十又
攰,支力
攱,立支
攲,奇支
攳,支尋
攴,卜又
攵,丿一乂
收,丩攴,丩攵
攷,丂攴,丂攵
攸,人丨攴,亻丨攵
改,己攴,己攵
攺,已攴,已攵,巳攴,巳攵
攻,工攴,工攵
攼,干攴,干攵
攽,分攴,分攵
放,方攴,方攵
政,正攴,正攵
敀,白攴,白攵
敁,占攴
敂,句攴,句攵
敃,民攴,民攵
敄,矛攴,矛攵
故,古攴,古攵
敆,合攴
敇,朿攴,朿攵
效,交攴,交攵
敉,米攴,米攵
敊,尗攴
敋,各攴,各攵
敍,余攴
敎,乂一丿子攴,乂一丿子攵
敏,每攴,每攵
敐,辰攴,辰攵
救,求攴,求攵
敒,伸攴,伸攵
敓,兌攴,兌攵
敔,吾攴,吾攵
敕,束攴,束攵
敖,土方攴,土方攵
敗,貝攴,貝攵
敘,余攴,余攵
教,孝攴,孝攵
敜,念攴,念攵
敝,丷巾八攴,丷巾八攵,㡀攴,㡀攵
敞,尚攴,尚攵
敟,典攴,典攵
敠,叕攴
敡,易攴
敢,丅耳攴,丅耳攵
散,井月攴,井月攵
敤,果攴
敥,炎攴
敦,享攴,享攵
敧,奇攴
敨,咅攴,咅攵
敪,叕攴,叕攵
敫,白方攴,白方攵
敬,茍攴,茍攵
敭,易攴,易攵
敮,臿攴
敯,昬攴
敱,豈攴
敲,高攴,高攵
敳,豈攴,豈攵
整,敕正,束攵正
敵,啇攴,啇攵
敶,陳攴,陳攵
敷,旉攴,旉攵,甫方攴
數,婁攴,婁攵
敹,卜冖一米攴,卜冖一米攵
敺,區攴
敻,刀内目夕,刀内目夂
敼,喜攴
敽,喬攴
敿,喬攴,喬攵
斀,蜀攴
斁,睪攴,睪攵
斂,僉攴,僉攵
斃,敝死
斄,未攵厂來
斅,學攴
斆,學攴,學攵
文,亠乂
斈,文子
斉,文丿二丨
斊,文耳
斌,文武
斍,文見
斎,文丿二小丨
斐,非文
斑,王文王,玉文王
斒,文扁
斔,文蟲臾,文虫臾
斕,文闌
斖,文臼同冖且
斗,丶丶一丨
斘,夕斗
料,米斗
斚,厶厶冖斗
斛,角斗
斜,余斗
斝,口口冖斗
斞,臾斗
斟,甚斗
斠,冓斗
斡,十日十人斗
斢,黃斗
斣,蜀斗
斤,厂丅
斥,斤丶
斦,斤斤
斧,父斤
斨,爿斤
斪,句斤
斫,石斤
斬,車斤
斮,昔斤
斯,其斤
新,亲斤,立木斤
斱,者斤
斳,堇斤
斴,粦斤
斵,卯亞斤
斶,斤蜀
斷,丨二幺幺幺幺斤
斸,屬斤
方,亠勹,亠刀
斺,方丿一介
斻,方亢
於,方人冫
施,方丿一也
斾,方丿一巾
斿,方丿一子
旁,亠丷冖方
旂,方丿一斤
旃,方丿一円
旄,方丿一毛
旅,方丿一氏
旆,方丿一巿
旇,方丿一皮
旈,方亠厶川,方巟,方㐬
旉,甫方
旊,方丿一瓦
旋,方丿一疋
旌,方丿一生
旍,方丿一令
旎,方丿一尼
族,方丿一矢
旐,方丿一兆
旑,方奇
旒,方丿一亠厶川,方丿一巟,方丿一㐬
旓,方丿一肖
旔,方建
旖,方丿一奇
旗,方丿一其
旘,方丿一戠
旙,方番
旚,方丿一票
旛,方丿一番
旜,方丿一亶
旝,方丿一會
旞,方丿一遂
旟,方丿一與
旡,厂尢,匸丿乚
既,艮旡
旣,白匕旡
旤,咼旡
日,口一,囗一,囗丶
旦,日一
旨,匕日
早,日十
旪,日十
旫,日刀
旬,勹日
旭,九日
旮,九日
旯,日九
旰,日干
旱,日干
旲,日大
旳,日勺
旴,日于
旵,日山
旹,山一日,屮一日
旺,日王
旻,日文
旼,日文
旽,日屯
旾,屯日
旿,日午
昀,日勻,日匀
昁,日巿
昂,日卬
昃,日仄
昄,日反
昅,日及
昆,日比
昇,日升
昈,日戶
昉,日方
昊,日天
昋,夭日
昌,日曰,日日
昍,日日
明,日月
昏,氏日
昐,日分
昑,日今
昒,日勿
易,日勿
昔,井日
昕,日斤
昖,日公
昗,日六
昘,日方
昚,大丷日
昛,日巨
昜,日一勿
昝,处日
昞,日丙
星,生日
映,日央
昡,日玄
昢,日出
昣,日人彡
昤,日令
春,手乀日,龹日
昦,日夰
昧,日未
昨,日乍
昩,日末
昪,日弁
昫,日句
昬,民日
昭,日召
昮,日功
是,日疋,曰疋
昰,日正
昱,日立
昲,日弗
昳,日失
昴,日卯
昶,永日
昷,日皿
昸,日冬
昹,日永
昺,日丙
昻,日卬
昿,日広
晀,日兆
晁,日兆
時,日寺
晃,日光
晄,日光
晅,日亘
晆,日圭
晇,日夸
晈,日交
晉,一厶厶一日
晊,日至
晌,日向
晍,日同
晎,日共
晏,日安
晐,日亥
晑,日向
晗,日含
晘,日旱
晙,日夋
晚,日免
晛,日見
晜,日弟
晝,聿旦
晞,日希
晟,日成
晠,日成
晡,日甫
晢,折日
晣,日折
晤,日吾
晥,日完
晦,日每
晧,日告
晨,日辰
晩,日免
晪,日典
晫,日卓
晬,日卒
晭,日周
普,並日,丷晋
景,日京
晰,日析
晱,日炎
晲,日兒
晳,析日
晴,日青
晵,戶攵日
晶,日日日
晷,日咎
晸,日政
晹,日易
智,知日
晻,日奄
晼,日宛
晽,日林
晾,日京
晿,日昌
暀,日往
暁,日尭
暄,日宣
暅,日恒
暆,日施
暇,日叚
暈,日軍
暉,日軍
暊,日頁
暋,敃日
暌,日癸
暍,日曷
暎,日英
暏,日者
暐,日韋
暑,日者
暒,日星
暓,敄日
暔,日南
暕,日柬
暖,日爰
暗,日音
暘,日昜
暙,日春
暚,日爪缶,日爫缶
暛,日差
暜,立立日
暝,日冥
暞,日臬
暟,日豈
暠,日高
暡,日翁
暢,申昜
暣,日氣
暤,日皋
暥,日妟
暦,厂林日
暨,既旦
暩,日祭
暪,日廿冂丨入入,日廿冂丨入入,日㒼
暫,斬日
暬,埶日
暭,日皐
暮,莫日
暯,日莫
暰,日從
暱,日匿
暲,日章
暳,日彗
暴,日共水,日恭
暵,日革大
暶,日旋
暷,日專
暸,日尞
暹,日進
暺,日單
暻,日景
暼,敝日
暽,日粦
暾,日敦
暿,日喜
曀,日壹
曁,旣旦
曂,日黃
曃,日逮
曄,日華
曅,日華
曆,厂禾禾日,厂秝日
曇,日雲
曈,日童
曉,日堯
曊,日費
曋,日覃
曌,明空
曍,日臯
曎,日睪
曏,日鄉
曐,晶生
曑,晶人彡
曒,日敫
曓,日出大本
曔,日敬
曕,日詹
曖,日愛
曗,日業
曘,日需
曙,日署
曚,日蒙
曛,日熏
曜,日翟
曝,日暴
曞,日厲
曟,晶辰
曠,日廣
曡,晶冝
曣,日燕
曤,日霍
曥,日盧
曦,日羲
曧,日融
曨,日龍
曩,日囊
曪,日羅
曫,絲言日,糸言糸日,䜌日
曬,日麗
曭,日黨
曮,日嚴
曯,日屬
曰,曰丶,曰一
曱,口丅
曲,囗卄,曰丨丨
曳,曰乁丿
更,一日人,一曰人,一田人,一申人
曵,曰乀丿丶,日乀丿丶
曶,勿曰,勿日
曷,日勹丨一人
書,聿曰
曹,卄曰日,一丨丨曰日
曺,一由曰,一由日
曼,曰目又
曽,丷田曰,丷田日
曾,丷口丨丷曰,八口丨丷曰
替,夫夫曰,夫夫日
最,曰取,日取
朁,兓日,旡旡日
朂,曰耳力,日耳力
會,人一口丨丷曰
朄,申柬
朅,去曷
朆,曾勿
朇,會卑
月,冂一一
有,一丿月
朊,月元
朋,月月
朌,月分
服,月卩又
朎,月令
朏,月出
朐,月句
朒,月肉
朓,月兆
朔,屰月
朕,肉关,月关
朖,月良
朗,良月
朘,月夋
朙,囧月
朚,亡明
望,亡月王
朜,月享
朝,十日十月,卓月,車月
朞,其月
期,其月
朠,月英
朡,月凶八夕,月凶八夂
朢,臣月壬
朣,月童
朤,月月月月
朦,月蒙
朧,月龍
木,十人,十八,一小
朩,一小
未,一木
末,木一
本,木一
札,木乚
朮,木丶,十儿丶
朱,丿未,丶未,丿一木未
朲,木人
朳,木八
朴,木卜
朵,几木
朶,乃木
朷,木刀
朸,木力
朹,木九
朻,木丩
朼,木匕
朽,木丂
朾,木丁
朿,木冂
杄,木千
杅,木于
杆,木干
杇,木亏
杈,木叉
杉,木彡
杊,木川
杋,木凡
杌,木兀
杍,木子
李,木子
杏,木口
材,木才
村,木寸
杒,木刃
杓,木勺
杔,木乇
杕,木大
杖,木丈
杗,木亡
杘,尸木
杙,木弋
杚,木乞
杛,木弓
杜,木土
杝,木也
杞,木己
束,木口
杠,木工
杧,木亡
杪,木少
杫,木止
杬,木元
杭,木亢
杮,木巿
杯,木不
杰,木火,木灬
東,木日
杲,日木
杳,木日
杴,木欠
杵,木午
杶,木屯
杷,木巴
杸,木殳
杹,木化
杺,木心
杻,木丑
杼,木予
杽,木手
松,木公
板,木反
枀,公木
枂,木月
枃,木勻
枅,木开
枆,木毛
枇,木比
枈,比木
枉,木王
枊,木卬
枋,木方
枌,木分
枍,木兮
枎,木夫
枏,木冄
析,木斤
枑,木互
枒,木牙
枓,木斗
枔,木今
枕,木冘
枖,木夭
林,木木
枘,木內
枙,木厄
枚,木攴,木攵
枛,木爪
果,日木
枝,木支
枡,木升
枬,木丹
枮,木占
枯,木古
枰,木平
枱,木台
枲,台木
枳,木只
枵,木号
架,加木
枷,木加
枸,木句
枹,木包
枺,木末
枻,木世
枼,世木
枽,卋木
枾,木亠十丿丨
枿,木卉
柀,木皮
柁,木它
柂,木丿一也
柃,木令
柄,木丙
柅,木尼
柆,木立
柇,木禾
柈,木半
柉,木乏
柊,木冬
柋,代木
柌,木司
柍,木央
柎,木付
柏,木白
某,甘木
柑,木甘
柒,水七木
染,水九木,氵九木,氿木
柔,矛木
柕,木矛
柖,木召
柗,木八口
柘,木石
柙,木甲
柚,木由
柛,木申
柝,木拆
柞,木乍
柟,木冉
柡,木二水
柢,木氐
柣,木失
柤,木且
查,木旦
